HarvestYear,ID2,SampleId,Crop,Crop_qcApplied,Crop_qcResult,Crop_qcPhrase,BiomassDry,BiomassDry_qcApplied,BiomassDry_qcResult,BiomassDry_qcPhrase,GrainMassDry,GrainMassDry_qcApplied,GrainMassDry_qcResult,GrainMassDry_qcPhrase,CropExists,CropExists_qcApplied,CropExists_qcResult,CropExists_qcPhrase,Comments,Graind13C,Graind13C_qcPhrase,Graind13C_qcApplied,Graind13C_qcResult,GrainNitrogen,GrainNitrogen_qcPhrase,GrainNitrogen_qcApplied,GrainNitrogen_qcResult,GrainCarbon,GrainCarbon_qcPhrase,GrainCarbon_qcApplied,GrainCarbon_qcResult,Residued13C,Residued13C_qcPhrase,Residued13C_qcApplied,Residued13C_qcResult,ResidueNitrogen,ResidueNitrogen_qcPhrase,ResidueNitrogen_qcApplied,ResidueNitrogen_qcResult,ResidueCarbon,ResidueCarbon_qcPhrase,ResidueCarbon_qcApplied,ResidueCarbon_qcResult,GrainProtein,GrainProtein_qcApplied,GrainProtein_qcResult,GrainProtein_qcPhrase,GrainMoisture,GrainMoisture_qcApplied,GrainMoisture_qcResult,GrainMoisture_qcPhrase,GrainStarch,GrainStarch_qcApplied,GrainStarch_qcResult,GrainStarch_qcPhrase,GrainGluten,GrainGluten_qcApplied,GrainGluten_qcResult,GrainGluten_qcPhrase,GrainMass0,GrainMass0_qcApplied,GrainMass0_qcResult,GrainMass0_qcPhrase,GrainMass125,GrainMass125_qcApplied,GrainMass125_qcResult,GrainMass125_qcPhrase,BiomassDryPerArea,BiomassDryPerArea_qcApplied,BiomassDryPerArea_qcResult,BiomassDryPerArea_qcPhrase,GrainYieldDryPerArea,GrainYieldDryPerArea_qcApplied,GrainYieldDryPerArea_qcResult,GrainYieldDryPerArea_qcPhrase,GrainMass0PerArea,GrainMass0PerArea_qcApplied,GrainMass0PerArea_qcResult,GrainMass0PerArea_qcPhrase,GrainMass125PerArea,GrainMass125PerArea_qcApplied,GrainMass125PerArea_qcResult,GrainMass125PerArea_qcPhrase,HarvestIndex,HarvestIndex_qcApplied,HarvestIndex_qcResult,HarvestIndex_qcPhrase
2018,139,CE139_Bio_GB_2018_21-F,GB,000001,000000,,749.4,000001,000000,,385.53333333333336,000001,000000,,1.0,000001,000000,,,-22.646454800000008,,000001,000000,4.18772186642269,,000001,000000,45.20571820677035,,000001,000000,-26.295583,,000001,000000,0.6979704334753195,,000001,000000,42.174292157354046,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,307.3326771653543,000001,000000,,158.1091426071741,000001,000000,,,000001,000000,,,000001,000000,,0.514456009251846,000001,000000,
2018,140,CE140_Bio_GB_2018_22-F,GB,000001,000000,,784.4,000001,000000,,422.53333333333336,000001,000000,,1.0,000001,000000,,,-22.794706699999995,,000001,000000,4.225627102354637,,000001,000000,45.4065160980298,,000001,000000,-26.327489799999995,,000001,000000,0.372926644819763,,000001,000000,45.34286614570205,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,321.6863517060367,000001,000000,,173.2830271216098,000001,000000,,,000001,000000,,,000001,000000,,0.5386707462179161,000001,000000,
2018,141,CE141_Bio_GB_2018_23-F,GB,000001,000000,,878.4,000001,000000,,446.53333333333336,000001,000000,,1.0,000001,000000,,,-22.791829399999997,,000001,000000,3.8747487922705313,,000001,000000,44.02233816425121,,000001,000000,-27.37004800000001,,000001,000000,0.4947420882133069,,000001,000000,44.38322950411164,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,360.2362204724409,000001,000000,,183.12554680664917,000001,000000,,,000001,000000,,,000001,000000,,0.5083485124468732,000001,000000,
2018,142,CE142_Bio_GB_2018_24-F,GB,000001,000000,,963.4,000001,000000,,471.53333333333336,000001,000000,,1.0,000001,000000,,,-22.896113,,000001,000000,4.336582995951416,,000001,000000,44.94012145748987,,000001,000000,-27.074314300000005,,000001,000000,0.6761708323222518,,000001,000000,42.63319582625576,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,395.09514435695536,000001,000000,,193.37817147856518,000001,000000,,,000001,000000,,,000001,000000,,0.4894470970867068,000001,000000,
2018,143,CE143_Bio_GB_2018_25-F,GB,000001,000000,,970.4,000001,000000,,472.53333333333336,000001,000000,,1.0,000001,000000,,,-23.054980499999996,,000001,000000,4.271684890656063,,000001,000000,44.72175944333996,,000001,000000,-27.69852730000001,,000001,000000,0.5772704465629704,,000001,000000,43.49067235323633,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,397.9658792650918,000001,000000,,193.7882764654418,000001,000000,,,000001,000000,,,000001,000000,,0.4869469634514977,000001,000000,
2018,144,CE144_Bio_GB_2018_26-F,GB,000001,000000,,958.4,000001,000000,,473.53333333333336,000001,000000,,1.0,000001,000000,,,-22.7168295,,000001,000000,4.425429245283018,,000001,000000,44.95555188679245,,000001,000000,-27.365954800000004,,000001,000000,0.6000510204081633,,000001,000000,43.43219897959184,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,393.04461942257217,000001,000000,,194.19838145231847,000001,000000,,,000001,000000,,,000001,000000,,0.49408736783528107,000001,000000,
2018,145,CE145_Bio_GB_2018_27-F,GB,000001,000000,,666.4,000001,000000,,300.53333333333336,000001,000000,,1.0,000001,000000,,,-22.4565557,,000001,000000,4.426722517368206,,000001,000000,44.75419697588884,,000001,000000,-27.41234510000001,,000001,000000,0.711786881125911,,000001,000000,46.94472229203317,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,273.29396325459317,000001,000000,,123.25021872265967,000001,000000,,,000001,000000,,,000001,000000,,0.45098039215686275,000001,000000,
2018,146,CE146_Bio_GB_2018_28-F,GB,000001,000000,,795.4,000001,000000,,391.53333333333336,000001,000000,,1.0,000001,000000,,,-22.687550800000004,,000001,000000,4.258904899135446,,000001,000000,44.828756689995885,,000001,000000,-26.772557900000002,,000001,000000,0.8011169024571854,,000001,000000,46.12077438570365,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,326.19750656167975,000001,000000,,160.56977252843396,000001,000000,,,000001,000000,,,000001,000000,,0.49224708741932793,000001,000000,
2018,147,CE147_Bio_GB_2018_29-F,GB,000001,000000,,663.4,000001,000000,,350.53333333333336,000001,000000,,1.0,000001,000000,,,-22.300221,,000001,000000,4.005298133818843,,000001,000000,45.03543468365953,,000001,000000,-26.020079799999998,,000001,000000,0.35373433583959896,,000001,000000,46.02483709273182,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,272.06364829396324,000001,000000,,143.7554680664917,000001,000000,,,000001,000000,,,000001,000000,,0.52838910662245,000001,000000,
2018,148,CE148_Bio_GB_2018_30-F,GB,000001,000000,,1073.4,000001,000000,,625.5333333333333,000001,000000,,1.0,000001,000000,,,-24.6159806,,000001,000000,3.4768101495242405,,000001,000000,45.06048935206162,,000001,000000,,"(Assurance) Previous val: -26.375400400000004, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,"(Assurance) Previous val: 0.3279365079365079, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,"(Assurance) Previous val: 47.83081807081807, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,440.20669291338584,000001,000000,,256.5343394575678,000001,000000,,,000001,000000,,,000001,000000,,0.5827588348549779,000001,000000,
2018,149,CE149_Bio_GB_2018_6-G,GB,000001,000000,,1518.4,000001,000000,,848.5333333333333,000001,000000,,1.0,000001,000000,,,-23.931732200000006,,000001,000000,3.940492778249787,,000001,000000,44.79870433305012,,000001,000000,-25.641965499999998,,000001,000000,0.3702695893172084,,000001,000000,46.80410682791635,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,622.7034120734908,000001,000000,,347.98775153105856,000001,000000,,,000001,000000,,,000001,000000,,0.5588338602037232,000001,000000,
2018,150,CE150_Bio_GB_2018_7-G,GB,000001,000000,,1315.4,000001,000000,,700.5333333333333,000001,000000,,1.0,000001,000000,,,-23.752727,,000001,000000,4.00811996779388,,000001,000000,44.67001610305958,,000001,000000,-26.609343699999997,,000001,000000,0.5581243972999037,,000001,000000,44.99673336547734,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,539.4520997375328,000001,000000,,287.2922134733158,000001,000000,,,000001,000000,,,000001,000000,,0.5325629719730374,000001,000000,
2018,151,CE151_Bio_GB_2018_8-G,GB,000001,000000,,1031.4,000001,000000,,554.5333333333333,000001,000000,,1.0,000001,000000,,,-23.596799800000007,,000001,000000,4.171895093062606,,000001,000000,44.88902284263959,,000001,000000,-26.65259780000001,,000001,000000,0.4053704624564893,,000001,000000,46.27697662854302,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,422.98228346456693,000001,000000,,227.4168853893263,000001,000000,,,000001,000000,,,000001,000000,,0.5376510891345097,000001,000000,
2018,152,CE152_Bio_GB_2018_9-G,GB,000001,000000,,1274.4,000001,000000,,663.5333333333333,000001,000000,,1.0,000001,000000,,,-23.559726199999993,,000001,000000,3.8685303096380284,,000001,000000,44.51509812472742,,000001,000000,-26.715933299999996,,000001,000000,0.4849441937782,,000001,000000,45.46993588221325,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,522.6377952755905,000001,000000,,272.1183289588801,000001,000000,,,000001,000000,,,000001,000000,,0.5206633186859175,000001,000000,
2018,153,CE153_Bio_GB_2018_10-G,GB,000001,000000,,1627.4,000001,000000,,796.5333333333333,000001,000000,,1.0,000001,000000,,,-24.01348339999999,,000001,000000,3.7399028733306348,,000001,000000,44.55252124645892,,000001,000000,-26.606268999999998,,000001,000000,0.4080911233307149,,000001,000000,45.51129876931134,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,667.4048556430446,000001,000000,,326.6622922134733,000001,000000,,,000001,000000,,,000001,000000,,0.4894514767932489,000001,000000,
2018,154,CE154_Bio_GB_2018_11-G,GB,000001,000000,,1096.4,000001,000000,,586.5333333333333,000001,000000,,1.0,000001,000000,,,-24.6721704,,000001,000000,3.3510255354200993,,000001,000000,41.67845963756178,,000001,000000,-27.2468315,,000001,000000,0.3912770958474797,,000001,000000,45.72695220684251,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,449.6391076115486,000001,000000,,240.5402449693788,000001,000000,,,000001,000000,,,000001,000000,,0.5349629089140215,000001,000000,
2018,155,CE155_Bio_GB_2018_12-G,GB,000001,000000,,809.4,000001,000000,,,000001,000000,,1.0,000001,000000,,,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,331.9389763779527,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,
2018,156,CE156_Bio_GB_2018_13-G,GB,000001,000000,,1064.4,000001,000000,,471.53333333333336,000001,000000,,1.0,000001,000000,,,-23.433454399999995,,000001,000000,4.175668789808917,,000001,000000,44.47541401273886,,000001,000000,-26.526326799999993,,000001,000000,0.6533085304278502,,000001,000000,45.703467977677384,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,436.51574803149606,000001,000000,,193.37817147856518,000001,000000,,,000001,000000,,,000001,000000,,0.4430038832519103,000001,000000,
2018,157,CE157_Bio_GB_2018_14-G,GB,000001,000000,,1049.4,000001,000000,,433.53333333333336,000001,000000,,1.0,000001,000000,,,-22.873001000000002,,000001,000000,4.342867775831874,,000001,000000,41.910376532399304,,000001,000000,-26.803049799999997,,000001,000000,1.0871832718327181,,000001,000000,45.761906519065185,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,430.3641732283465,000001,000000,,177.79418197725283,000001,000000,,,000001,000000,,,000001,000000,,0.4131249602947716,000001,000000,
2018,158,CE158_Bio_GB_2018_15-G,GB,000001,000000,,1134.4,000001,000000,,488.53333333333336,000001,000000,,1.0,000001,000000,,,-22.6881252,,000001,000000,4.007357330992098,,000001,000000,44.947884108867434,,000001,000000,-25.876540199999994,,000001,000000,0.6466929133858268,,000001,000000,45.05077427821522,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,465.2230971128609,000001,000000,,200.34995625546807,000001,000000,,,000001,000000,,,000001,000000,,0.4306535025858016,000001,000000,
2018,159,CE159_Bio_GB_2018_16-G,GB,000001,000000,,1128.4,000001,000000,,596.5333333333333,000001,000000,,1.0,000001,000000,,,-23.030000599999994,,000001,000000,3.799377632194665,,000001,000000,44.25134300421151,,000001,000000,-25.7054969,,000001,000000,0.4121258633921719,,000001,000000,46.20424661038629,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,462.76246719160105,000001,000000,,244.6412948381452,000001,000000,,,000001,000000,,,000001,000000,,0.5286541415573673,000001,000000,
2018,160,CE160_Bio_GB_2018_17-G,GB,000001,000000,,1064.4,000001,000000,,536.5333333333333,000001,000000,,1.0,000001,000000,,,-22.70248369999999,,000001,000000,4.2054680664916875,,000001,000000,44.622707786526675,,000001,000000,-25.624545599999998,,000001,000000,0.3988833382309726,,000001,000000,46.1712018806935,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,436.51574803149606,000001,000000,,220.03499562554677,000001,000000,,,000001,000000,,,000001,000000,,0.5040711511962921,000001,000000,
2018,161,CE161_Bio_GB_2018_18-G,GB,000001,000000,,1938.4,000001,000000,,976.5333333333333,000001,000000,,1.0,000001,000000,,,-24.2276234,,000001,000000,3.950262489415749,,000001,000000,44.68266299745978,,000001,000000,-26.554663499999997,,000001,000000,0.27362549800796804,,000001,000000,44.65201693227092,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,794.9475065616798,000001,000000,,400.48118985126854,000001,000000,,,000001,000000,,,000001,000000,,0.5037831888843032,000001,000000,
2018,162,CE162_Bio_GB_2018_19-G,GB,000001,000000,,1257.4,000001,000000,,496.53333333333336,000001,000000,,1.0,000001,000000,,,-23.594745000000003,,000001,000000,4.706655683690279,,000001,000000,44.999752883031306,,000001,000000,-26.8285681,,000001,000000,0.613624937154349,,000001,000000,46.92129210658622,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,515.6660104986877,000001,000000,,203.6307961504812,000001,000000,,,000001,000000,,,000001,000000,,0.3948889242351943,000001,000000,
2018,163,CE163_Bio_GB_2018_20-G,GB,000001,000000,,1192.4,000001,000000,,642.5333333333333,000001,000000,,1.0,000001,000000,,,-23.796939200000004,,000001,000000,3.9789511429852085,,000001,000000,44.680986104885704,,000001,000000,-27.118011200000005,,000001,000000,0.34990859232175503,,000001,000000,43.75483416035519,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,489.00918635170603,000001,000000,,263.5061242344707,000001,000000,,,000001,000000,,,000001,000000,,0.5388572067538857,000001,000000,
2018,164,CE164_Bio_GB_2018_21-G,GB,000001,000000,,911.4,000001,000000,,462.53333333333336,000001,000000,,1.0,000001,000000,,,-22.3602339,,000001,000000,4.251079136690648,,000001,000000,42.32519255184087,,000001,000000,-26.127673299999998,,000001,000000,0.47867029164607017,,000001,000000,46.87609985170538,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,373.7696850393701,000001,000000,,189.68722659667543,000001,000000,,,000001,000000,,,000001,000000,,0.507497622704996,000001,000000,
2018,165,CE165_Bio_GB_2018_22-G,GB,000001,000000,,1332.4,000001,000000,,739.5333333333333,000001,000000,,1.0,000001,000000,,,-23.197141200000004,,000001,000000,4.0951577222449815,,000001,000000,44.64358869315854,,000001,000000,-26.301554,,000001,000000,0.39982660391379743,,000001,000000,47.024907109239535,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,546.4238845144357,000001,000000,,303.2863079615048,000001,000000,,,000001,000000,,,000001,000000,,0.5550385269688782,000001,000000,
2018,166,CE166_Bio_GB_2018_23-G,GB,000001,000000,,1121.4,000001,000000,,606.5333333333333,000001,000000,,1.0,000001,000000,,,-23.562895600000004,,000001,000000,3.878684091933303,,000001,000000,44.53864353312303,,000001,000000,-25.7895223,,000001,000000,0.3948262934266433,,000001,000000,46.24726318420394,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,459.8917322834646,000001,000000,,248.7423447069116,000001,000000,,,000001,000000,,,000001,000000,,0.5408715296355745,000001,000000,
2018,167,CE167_Bio_GB_2018_24-G,GB,000001,000000,,716.4,000001,000000,,363.53333333333336,000001,000000,,1.0,000001,000000,,,-22.951978999999994,,000001,000000,4.050938009787928,,000001,000000,44.41859706362154,,000001,000000,,"(Assurance) Previous val: -26.733555400000007, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,"(Assurance) Previous val: 0.6033749082905355, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,"(Assurance) Previous val: 48.00767913915382, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,293.7992125984252,000001,000000,,149.08683289588802,000001,000000,,,000001,000000,,,000001,000000,,0.5074446305602085,000001,000000,
2018,168,CE168_Bio_GB_2018_25-G,GB,000001,000000,,724.4,000001,000000,,379.53333333333336,000001,000000,,1.0,000001,000000,,,-22.9293938,,000001,000000,3.9847606382978724,,000001,000000,44.24900709219858,,000001,000000,,"(Assurance) Previous val: -26.35902760000001, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,"(Assurance) Previous val: 0.6061119293078056, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,"(Assurance) Previous val: 47.453178694158076, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,297.0800524934383,000001,000000,,155.64851268591426,000001,000000,,,000001,000000,,,000001,000000,,0.5239278483342537,000001,000000,
2018,169,CE169_Bio_GB_2018_26-G,GB,000001,000000,,794.4,000001,000000,,440.53333333333336,000001,000000,,1.0,000001,000000,,,-23.1716714,,000001,000000,3.998069823434992,,000001,000000,44.43268057784911,,000001,000000,-26.744811700000007,,000001,000000,0.43672018952355884,,000001,000000,48.200118452224274,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,325.78740157480314,000001,000000,,180.66491688538932,000001,000000,,,000001,000000,,,000001,000000,,0.5545485062101376,000001,000000,
2018,170,CE170_Bio_GB_2018_27-G,GB,000001,000000,,688.4,000001,000000,,284.53333333333336,000001,000000,,1.0,000001,000000,,,-22.585838200000005,,000001,000000,4.426286781877627,,000001,000000,44.58278841662774,,000001,000000,-26.569548500000003,,000001,000000,1.0493859419911158,,000001,000000,46.49290567023778,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,282.31627296587925,000001,000000,,116.68853893263342,000001,000000,,,000001,000000,,,000001,000000,,0.4133255858996708,000001,000000,
2018,171,CE171_Bio_GB_2018_28-G,GB,000001,000000,,720.4,000001,000000,,336.53333333333336,000001,000000,,1.0,000001,000000,,,-21.726969299999997,,000001,000000,4.480853816300129,,000001,000000,43.42031479085813,,000001,000000,-26.55827020000001,,000001,000000,0.7675207234363226,,000001,000000,46.34924642049737,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,295.4396325459317,000001,000000,,138.01399825021872,000001,000000,,,000001,000000,,,000001,000000,,0.4671478808069592,000001,000000,
2018,172,CE172_Bio_GB_2018_29-G,GB,000001,000000,,590.4,000001,000000,,289.53333333333336,000001,000000,,1.0,000001,000000,,,-22.3252617,,000001,000000,4.241928350287482,,000001,000000,45.72072091994692,,000001,000000,-26.596206300000006,,000001,000000,0.6165850073493385,,000001,000000,46.82767025967663,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,242.12598425196848,000001,000000,,118.73906386701663,000001,000000,,,000001,000000,,,000001,000000,,0.49040198735320695,000001,000000,
2018,173,CE173_Bio_GB_2018_30-G,GB,000001,000000,,981.4,000001,000000,,502.53333333333336,000001,000000,,1.0,000001,000000,,,-23.224098999999995,,000001,000000,3.8038319482917826,,000001,000000,45.47629270544783,,000001,000000,-27.230879200000004,,000001,000000,0.37980938048658136,,000001,000000,47.80219463255581,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,402.47703412073486,000001,000000,,206.09142607174104,000001,000000,,,000001,000000,,,000001,000000,,0.5120576047822839,000001,000000,
2018,174,CE174_Bio_GB_2018_31-G,GB,000001,000000,,1722.4,000001,000000,,918.5333333333333,000001,000000,,1.0,000001,000000,,,-24.614888299999997,,000001,000000,3.7168430335097002,,000001,000000,45.52874779541447,,000001,000000,-26.99347360000001,,000001,000000,0.34395171224439514,,000001,000000,47.319524513426956,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,706.3648293963255,000001,000000,,376.6951006124234,000001,000000,,,000001,000000,,,000001,000000,,0.5332868865149403,000001,000000,
2018,175,CE175_Bio_GB_2018_6-H,GB,000001,000000,,1306.4,000001,000000,,679.5333333333333,000001,000000,,1.0,000001,000000,,,-22.926892999999996,,000001,000000,4.386262230919765,,000001,000000,43.09617906066536,,000001,000000,-25.886263000000007,,000001,000000,0.5877334679454821,,000001,000000,42.6153205451792,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,535.7611548556431,000001,000000,,278.68000874890635,000001,000000,,,000001,000000,,,000001,000000,,0.5201571749336598,000001,000000,
2018,176,CE176_Bio_GB_2018_7-H,GB,000001,000000,,1024.4,000001,000000,,553.5333333333333,000001,000000,,1.0,000001,000000,,,-23.589424600000008,,000001,000000,3.8578631402183037,,000001,000000,45.07375314861461,,000001,000000,,"(Assurance) Previous val: -26.551408000000002, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,"(Assurance) Previous val: 0.37002151565861824, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,"(Assurance) Previous val: 43.46397800621563, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,420.1115485564305,000001,000000,,227.00678040244966,000001,000000,,,000001,000000,,,000001,000000,,0.5403488220747102,000001,000000,
2018,177,CE177_Bio_GB_2018_8-H,GB,000001,000000,,909.4,000001,000000,,508.53333333333336,000001,000000,,1.0,000001,000000,,,-23.330688599999995,,000001,000000,3.8285976168652605,,000001,000000,45.3775206232814,,000001,000000,-26.257720900000002,,000001,000000,0.4195438050803525,,000001,000000,43.08627268014516,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,372.94947506561675,000001,000000,,208.55205599300086,000001,000000,,,000001,000000,,,000001,000000,,0.55919653984312,000001,000000,
2018,178,CE178_Bio_GB_2018_9-H,GB,000001,000000,,1444.4,000001,000000,,578.5333333333333,000001,000000,,1.0,000001,000000,,,-23.741434400000003,,000001,000000,3.961839402427638,,000001,000000,44.4755929038282,,000001,000000,-26.213732299999997,,000001,000000,0.6374658385093167,,000001,000000,44.79062111801242,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,592.3556430446195,000001,000000,,237.25940507436567,000001,000000,,,000001,000000,,,000001,000000,,0.4005354010892642,000001,000000,
2018,179,CE179_Bio_GB_2018_10-H,GB,000001,000000,,1655.4,000001,000000,,804.5333333333333,000001,000000,,1.0,000001,000000,,,-23.793791,,000001,000000,4.114900632339656,,000001,000000,44.360975609756096,,000001,000000,-27.031335700000007,,000001,000000,0.38594689378757513,,000001,000000,47.82923346693387,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,678.8877952755905,000001,000000,,329.9431321084864,000001,000000,,,000001,000000,,,000001,000000,,0.48600539648020613,000001,000000,
2018,180,CE180_Bio_GB_2018_11-H,GB,000001,000000,,851.4,000001,000000,,293.53333333333336,000001,000000,,1.0,000001,000000,,,-22.88525,,000001,000000,3.850238193018481,,000001,000000,44.35318275154005,,000001,000000,-25.547547299999998,,000001,000000,0.5919786096256685,,000001,000000,46.286436558094316,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,349.1633858267716,000001,000000,,120.37948381452318,000001,000000,,,000001,000000,,,000001,000000,,0.3447654843003681,000001,000000,
2018,181,CE181_Bio_GB_2018_12-H,GB,000001,000000,,1388.4,000001,000000,,573.5333333333333,000001,000000,,1.0,000001,000000,,,-23.5207154,,000001,000000,4.367060250707643,,000001,000000,44.4953983016579,,000001,000000,,"(Assurance) Previous val: -26.3113376, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,"(Assurance) Previous val: 0.7860630481156672, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,"(Assurance) Previous val: 43.50411945958758, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,569.3897637795276,000001,000000,,235.20888013998248,000001,000000,,,000001,000000,,,000001,000000,,0.4130894074714299,000001,000000,
2018,182,CE182_Bio_GB_2018_13-H,GB,000001,000000,,1220.4,000001,000000,,515.5333333333333,000001,000000,,1.0,000001,000000,,,-23.0248676,,000001,000000,4.288350347080441,,000001,000000,44.71728868926092,,000001,000000,-26.6903108,,000001,000000,0.7425248364429369,,000001,000000,45.91401744608674,,000001,000000,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,500.49212598425197,000001,000000,,211.42279090113735,000001,000000,,,000001,000000,,,000001,000000,,0.4224298044357041,000001,000000,
