HarvestYear,ID2,SampleId,Crop,Crop_qcApplied,Crop_qcResult,Crop_qcPhrase,BiomassDry,BiomassDry_qcApplied,BiomassDry_qcResult,BiomassDry_qcPhrase,GrainMassDry,GrainMassDry_qcApplied,GrainMassDry_qcResult,GrainMassDry_qcPhrase,GrainTestWeight,GrainTestWeight_qcApplied,GrainTestWeight_qcResult,GrainTestWeight_qcPhrase,CropExists,CropExists_qcApplied,CropExists_qcResult,CropExists_qcPhrase,Comments,GrainProtein,GrainProtein_qcApplied,GrainProtein_qcResult,GrainProtein_qcPhrase,GrainMoisture,GrainMoisture_qcApplied,GrainMoisture_qcResult,GrainMoisture_qcPhrase,GrainStarch,GrainStarch_qcApplied,GrainStarch_qcResult,GrainStarch_qcPhrase,GrainGluten,GrainGluten_qcApplied,GrainGluten_qcResult,GrainGluten_qcPhrase,Graind13C,Graind13C_qcApplied,Graind13C_qcResult,Graind13C_qcPhrase,GrainNitrogen,GrainNitrogen_qcApplied,GrainNitrogen_qcResult,GrainNitrogen_qcPhrase,GrainCarbon,GrainCarbon_qcApplied,GrainCarbon_qcResult,GrainCarbon_qcPhrase,Residued13C,Residued13C_qcApplied,Residued13C_qcResult,Residued13C_qcPhrase,ResidueNitrogen,ResidueNitrogen_qcApplied,ResidueNitrogen_qcResult,ResidueNitrogen_qcPhrase,ResidueCarbon,ResidueCarbon_qcApplied,ResidueCarbon_qcResult,ResidueCarbon_qcPhrase,GrainMass0,GrainMass0_qcApplied,GrainMass0_qcResult,GrainMass0_qcPhrase,GrainMass125,GrainMass125_qcApplied,GrainMass125_qcResult,GrainMass125_qcPhrase,BiomassDryPerArea,BiomassDryPerArea_qcApplied,BiomassDryPerArea_qcResult,BiomassDryPerArea_qcPhrase,GrainYieldDryPerArea,GrainYieldDryPerArea_qcApplied,GrainYieldDryPerArea_qcResult,GrainYieldDryPerArea_qcPhrase,GrainMass0PerArea,GrainMass0PerArea_qcApplied,GrainMass0PerArea_qcResult,GrainMass0PerArea_qcPhrase,GrainMass125PerArea,GrainMass125PerArea_qcApplied,GrainMass125PerArea_qcResult,GrainMass125PerArea_qcPhrase,HarvestIndex,HarvestIndex_qcApplied,HarvestIndex_qcResult,HarvestIndex_qcPhrase
2019,163,CE163_GP_2019_WW_Bio,WW,000001,000000,,2902.0,000001,000000,,1610.0,000001,000000,,60.418499999999995,000011,000000,,1,000001,000000,,,9.4779,000011,000000,,8.6489,000011,000000,,75.4378,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",24.0453,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1470.75271,000001,000000,,1654.59679875,000001,000000,,1190.1246719160104,000001,000000,,660.269028871391,000001,000000,,603.1630208333333,000001,000000,,678.5583984375,000001,000000,,0.554789800137836,000011,000000,
2019,164,CE164_GP_2019_WW_Bio,WW,000001,000000,,2607.0,000001,000000,,1490.0,000001,000000,,59.21999999999999,000011,000000,,1,000001,000000,,,9.4882,000011,000000,,8.7189,000011,000000,,75.6823,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",24.141,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1360.08839,000001,000000,,1530.09943875,000001,000000,,1069.1437007874015,000001,000000,,611.0564304461942,000001,000000,,557.779031332021,000001,000000,,627.5014102485236,000001,000000,,0.5715381664748753,000011,000000,
2019,165,CE165_GP_2019_WW_Bio,WW,000001,000000,,2123.0,000001,000000,,1209.0,000001,000000,,59.99549999999999,000011,000000,,1,000001,000000,,,9.9869,000011,000000,,8.5825,000011,000000,,75.7514,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",26.3512,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1105.237575,000001,000000,,1243.392271875,000001,000000,,870.6528871391075,000001,000000,,495.81692913385825,000001,000000,,453.2634411909449,000001,000000,,509.921371339813,000001,000000,,0.569477154969383,000011,000000,
2019,166,CE166_GP_2019_WW_Bio,WW,000001,000000,,2186.0,000001,000000,,1305.0,000001,000000,,59.361,000011,000000,,1,000001,000000,,,9.511,000011,000000,,8.0283,000011,000000,,76.9217,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",24.2615,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1200.230685,000001,000000,,1350.259520625,000001,000000,,896.489501312336,000001,000000,,535.1870078740158,000001,000000,,492.2205893208661,000001,000000,,553.7481629859744,000001,000000,,0.5969807868252516,000011,000000,
2019,167,CE167_GP_2019_WW_Bio,WW,000001,000000,,2181.0,000001,000000,,1224.0,000001,000000,,57.95099999999999,000011,000000,,1,000001,000000,,,9.9157,000011,000000,,8.5759,000011,000000,,74.3093,000011,000000,,25.3217,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1119.030984,000001,000000,,1258.909857,000001,000000,,894.4389763779527,000001,000000,,501.9685039370078,000001,000000,,458.920187007874,000001,000000,,516.2852103838583,000001,000000,,0.5612104539202201,000011,000000,
2019,168,CE168_GP_2019_WW_Bio,WW,000001,000000,,2171.0,000001,000000,,1233.0,000001,000000,,58.021499999999996,000011,000000,,1,000001,000000,,,9.2753,000011,000000,,8.5709,000011,000000,,75.5141,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",23.669,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1127.320803,000001,000000,,1268.2359033750001,000001,000000,,890.3379265091863,000001,000000,,505.6594488188976,000001,000000,,462.31988312007877,000001,000000,,520.1098685100886,000001,000000,,0.5679410409949331,000011,000000,
2019,169,CE169_GP_2019_WW_Bio,WW,000001,000000,,2359.0,000001,000000,,1294.0,000001,000000,,59.149499999999996,000011,000000,,1,000001,000000,,,9.8851,000011,000000,,8.6558,000011,000000,,75.5306,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",25.8141,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1181.993948,000001,000000,,1329.7431915,000001,000000,,967.4376640419947,000001,000000,,530.6758530183727,000001,000000,,484.7416125328084,000001,000000,,545.3343140994094,000001,000000,,0.5485375158965663,000011,000000,
2019,170,CE170_GP_2019_WW_Bio,WW,000001,000000,,2423.0,000001,000000,,1274.0,000001,000000,,57.809999999999995,000011,000000,,1,000001,000000,,,9.4776,000011,000000,,8.3754,000011,000000,,74.9905,000011,000000,,24.2785,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1167.297404,000001,000000,,1313.2095795,000001,000000,,993.6843832020996,000001,000000,,522.4737532808399,000001,000000,,478.71448654855635,000001,000000,,538.553797367126,000001,000000,,0.5257944696657038,000011,000000,
2019,171,CE171_GP_2019_WW_Bio,WW,000001,000000,,2137.0,000001,000000,,1152.0,000001,000000,,57.105,000011,000000,,1,000001,000000,,,9.9633,000011,000000,,8.3771,000011,000000,,73.0894,000011,000000,,25.2554,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1055.495808,000001,000000,,1187.4327839999999,000001,000000,,876.3943569553805,000001,000000,,472.4409448818897,000001,000000,,432.8640944881889,000001,000000,,486.9721062992125,000001,000000,,0.5390734674777725,000011,000000,
2019,172,CE172_GP_2019_WW_Bio,WW,000001,000000,,1955.0,000001,000000,,1104.0,000001,000000,,58.373999999999995,000011,000000,,1,000001,000000,,,9.0929,000011,000000,,8.28,000011,000000,,76.4261,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",22.6766,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1012.5888,000001,000000,,1139.1624,000001,000000,,801.755249343832,000001,000000,,452.755905511811,000001,000000,,415.26771653543307,000001,000000,,467.17618110236214,000001,000000,,0.5647058823529412,000011,000000,
2019,173,CE173_GP_2019_WW_Bio,WW,000001,000000,,2060.0,000001,000000,,1113.0,000001,000000,,58.51499999999999,000011,000000,,1,000001,000000,,,8.5428,000011,000000,,8.877,000011,000000,,75.5437,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",21.3697,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1014.19899,000001,000000,,1140.97386375,000001,000000,,844.8162729658792,000001,000000,,456.44685039370074,000001,000000,,415.92806348425194,000001,000000,,467.91907141978345,000001,000000,,0.5402912621359223,000011,000000,
2019,174,CE174_GP_2019_WW_Bio,WW,000001,000000,,2865.0,000001,000000,,1532.0,000001,000000,,59.642999999999994,000011,000000,,1,000001,000000,,,9.037,000011,000000,,8.7744,000011,000000,,76.6762,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",22.6881,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1397.576192,000001,000000,,1572.273216,000001,000000,,1174.9507874015746,000001,000000,,628.2808398950131,000001,000000,,573.152965879265,000001,000000,,644.7970866141732,000001,000000,,0.5347294938917976,000011,000000,
2019,175,CE175_GP_2019_WW_Bio,WW,000001,000000,,2147.0,000001,000000,,1214.0,000001,000000,,59.21999999999999,000011,000000,,1,000001,000000,,,10.2059,000011,000000,,8.6362,000011,000000,,74.1518,000011,000000,,26.0133,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1109.156532,000001,000000,,1247.8010985,000001,000000,,880.4954068241469,000001,000000,,497.86745406824144,000001,000000,,454.87062499999996,000001,000000,,511.729453125,000001,000000,,0.5654401490451794,000011,000000,
2019,176,CE176_GP_2019_WW_Bio,WW,000001,000000,,2900.0,000001,000000,,1606.0,000001,000000,,59.854499999999994,000011,000000,,1,000001,000000,,,9.8025,000011,000000,,8.6779,000011,000000,,75.531,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",24.8372,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1466.632926,000001,000000,,1649.96204175,000001,000000,,1189.3044619422571,000001,000000,,658.6286089238845,000001,000000,,601.4734768700787,000001,000000,,676.6576614788386,000001,000000,,0.5537931034482759,000011,000000,
2019,177,CE177_GP_2019_WW_Bio,WW,000001,000000,,3060.0,000001,000000,,1693.0,000001,000000,,59.149499999999996,000011,000000,,1,000001,000000,,,9.4319,000011,000000,,8.7519,000011,000000,,75.5882,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",24.0347,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1544.830333,000001,000000,,1737.934124625,000001,000000,,1254.9212598425197,000001,000000,,694.3077427821522,000001,000000,,633.5426234416011,000001,000000,,712.7354513718012,000001,000000,,0.5532679738562092,000011,000000,
2019,178,CE178_GP_2019_WW_Bio,WW,000001,000000,,3120.0,000001,000000,,1759.0,000001,000000,,60.13649999999999,000011,000000,,1,000001,000000,,,9.9324,000011,000000,,8.8974,000011,000000,,74.3286,000011,000000,,25.839,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1602.4947339999999,000001,000000,,1802.8065757499999,000001,000000,,1279.527559055118,000001,000000,,721.3746719160105,000001,000000,,657.1910818569553,000001,000000,,739.3399670890747,000001,000000,,0.5637820512820513,000011,000000,
2019,179,CE179_GP_2019_WW_Bio,WW,000001,000000,,3687.0,000001,000000,,1947.0,000001,000000,,59.361,000011,000000,,1,000001,000000,,,9.9815,000011,000000,,9.1305,000011,000000,,74.2599,000011,000000,,26.0616,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1769.229165,000001,000000,,1990.382810625,000001,000000,,1512.0570866141732,000001,000000,,798.4744094488188,000001,000000,,725.5697034940945,000001,000000,,816.2659164308562,000001,000000,,0.5280716029292107,000011,000000,
2019,180,CE180_GP_2019_WW_Bio,WW,000001,000000,,2198.0,000001,000000,,1086.0,000001,000000,,57.52799999999999,000011,000000,,1,000001,000000,,,8.3785,000011,000000,,8.5262,000011,000000,,75.2742,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",20.764,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,993.405468,000001,000000,,1117.5811515,000001,000000,,901.4107611548555,000001,000000,,445.37401574803147,000001,000000,,407.4005364173228,000001,000000,,458.32560346948816,000001,000000,,0.49408553230209284,000011,000000,
2019,181,CE181_GP_2019_WW_Bio,WW,000001,000000,,3122.0,000001,000000,,1716.0,000001,000000,,59.07899999999999,000011,000000,,1,000001,000000,,,10.1216,000011,000000,,8.8923,000011,000000,,74.2188,000011,000000,,26.4815,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1563.408132,000001,000000,,1758.8341485,000001,000000,,1280.3477690288714,000001,000000,,703.7401574803149,000001,000000,,641.1614714566929,000001,000000,,721.3066553887795,000001,000000,,0.549647661755285,000011,000000,
2019,182,CE182_GP_2019_WW_Bio,WW,000001,000000,,2775.0,000001,000000,,1502.0,000001,000000,,58.233,000011,000000,,1,000001,000000,,,8.901,000011,000000,,9.0062,000011,000000,,75.5362,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",22.3862,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1366.726876,000001,000000,,1537.5677355,000001,000000,,1138.041338582677,000001,000000,,615.9776902887139,000001,000000,,560.5015075459318,000001,000000,,630.5641959891732,000001,000000,,0.5412612612612613,000011,000000,
2019,183,CE183_GP_2019_WW_Bio,WW,000001,000000,,3643.0,000001,000000,,1933.0,000001,000000,,60.065999999999995,000011,000000,,1,000001,000000,,,9.1903,000011,000000,,9.2595,000011,000000,,75.2422,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",23.1202,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1754.013865,000001,000000,,1973.265598125,000001,000000,,1494.012467191601,000001,000000,,792.7329396325459,000001,000000,,719.3298330872702,000001,000000,,809.2460622231791,000001,000000,,0.53060664287675,000011,000000,
2019,184,CE184_GP_2019_WW_Bio,WW,000001,000000,,2809.0,000001,000000,,1503.0,000001,000000,,59.501999999999995,000011,000000,,1,000001,000000,,,8.0843,000011,000000,,8.8805,000011,000000,,76.6776,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",20.1469,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1369.526085,000001,000000,,1540.716845625,000001,000000,,1151.9849081364828,000001,000000,,616.3877952755905,000001,000000,,561.6494771161417,000001,000000,,631.8556617556594,000001,000000,,0.5350658597365611,000011,000000,
2019,185,CE185_GP_2019_WW_Bio,WW,000001,000000,,3254.0,000001,000000,,1751.0,000001,000000,,59.57249999999999,000011,000000,,1,000001,000000,,,8.742,000011,000000,,9.1462,000011,000000,,75.7395,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",22.1165,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1590.850038,000001,000000,,1789.70629275,000001,000000,,1334.481627296588,000001,000000,,718.0938320209973,000001,000000,,652.4155339566929,000001,000000,,733.9674757012796,000001,000000,,0.5381069452980946,000011,000000,
2019,186,CE186_GP_2019_WW_Bio,WW,000001,000000,,2759.0,000001,000000,,1546.0,000001,000000,,59.713499999999996,000011,000000,,1,000001,000000,,,8.6847,000011,000000,,9.0316,000011,000000,,75.8911,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",22.1835,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1406.371464,000001,000000,,1582.167897,000001,000000,,1131.4796587926508,000001,000000,,634.0223097112861,000001,000000,,576.7599507874015,000001,000000,,648.8549446358268,000001,000000,,0.5603479521565785,000011,000000,
2019,187,CE187_GP_2019_WW_Bio,WW,000001,000000,,1807.0,000001,000000,,989.0,000001,000000,,58.09199999999999,000011,000000,,1,000001,000000,,,9.1263,000011,000000,,8.0736,000011,000000,,76.3152,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",22.7696,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,909.152096,000001,000000,,1022.796108,000001,000000,,741.0597112860892,000001,000000,,405.59383202099735,000001,000000,,372.8478083989501,000001,000000,,419.45378444881885,000001,000000,,0.5473159933591588,000011,000000,
2019,188,CE188_GP_2019_WW_Bio,WW,000001,000000,,2577.0,000001,000000,,1312.0,000001,000000,,58.65599999999999,000011,000000,,1,000001,000000,,,8.6502,000011,000000,,8.7642,000011,000000,,75.8849,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",21.5546,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1197.013696,000001,000000,,1346.640408,000001,000000,,1056.8405511811022,000001,000000,,538.0577427821522,000001,000000,,490.9012860892388,000001,000000,,552.2639468503936,000001,000000,,0.5091191307722158,000011,000000,
2019,189,CE189_GP_2019_WW_Bio,WW,000001,000000,,2555.0,000001,000000,,1502.0,000001,000000,,61.12349999999999,000011,000000,,1,000001,000000,,,9.5469,000011,000000,,8.6926,000011,000000,,75.7172,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",24.5504,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1371.437148,000001,000000,,1542.8667915,000001,000000,,1047.8182414698163,000001,000000,,615.9776902887139,000001,000000,,562.4332135826771,000001,000000,,632.7373652805118,000001,000000,,0.587866927592955,000011,000000,
2019,190,CE190_GP_2019_WW_Bio,WW,000001,000000,,3012.0,000001,000000,,1741.0,000001,000000,,59.78399999999999,000011,000000,,1,000001,000000,,,10.9779,000011,000000,,8.682,000011,000000,,73.5593,000011,000000,,29.0933,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1589.84638,000001,000000,,1788.5771774999998,000001,000000,,1235.236220472441,000001,000000,,713.9927821522309,000001,000000,,652.0039288057742,000001,000000,,733.504419906496,000001,000000,,0.5780212483399734,000011,000000,
2019,191,CE191_GP_2019_WW_Bio,WW,000001,000000,,2271.0,000001,000000,,1352.0,000001,000000,,60.065999999999995,000011,000000,,1,000001,000000,,,9.9304,000011,000000,,9.0791,000011,000000,,74.4084,000011,000000,,26.3666,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1229.250568,000001,000000,,1382.9068889999999,000001,000000,,931.3484251968504,000001,000000,,554.4619422572179,000001,000000,,504.1217880577427,000001,000000,,567.1370115649605,000001,000000,,0.5953324526640247,000011,000000,
2019,192,CE192_GP_2019_WW_Bio,WW,000001,000000,,2525.0,000001,000000,,1435.0,000001,000000,,60.277499999999996,000011,000000,,1,000001,000000,,,9.8718,000011,000000,,8.5371,000011,000000,,75.4343,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",25.8897,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1312.4926150000001,000001,000000,,1476.554191875,000001,000000,,1035.515091863517,000001,000000,,588.500656167979,000001,000000,,538.2597666502625,000001,000000,,605.5422374815453,000001,000000,,0.5683168316831683,000011,000000,
2019,193,CE193_GP_2019_WW_Bio,WW,000001,000000,,2400.0,000001,000000,,1426.0,000001,000000,,59.642999999999994,000011,000000,,1,000001,000000,,,10.1807,000011,000000,,8.6931,000011,000000,,75.0187,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",27.1237,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1302.036394,000001,000000,,1464.79094325,000001,000000,,984.251968503937,000001,000000,,584.8097112860892,000001,000000,,533.9716182742782,000001,000000,,600.718070558563,000001,000000,,0.5941666666666666,000011,000000,
2019,194,CE194_GP_2019_WW_Bio,WW,000001,000000,,2045.0,000001,000000,,1173.0,000001,000000,,58.797,000011,000000,,1,000001,000000,,,8.8614,000011,000000,,8.3479,000011,000000,,76.8519,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",22.0884,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1075.079133,000001,000000,,1209.4640246249999,000001,000000,,838.6646981627296,000001,000000,,481.0531496062992,000001,000000,,440.8953137303149,000001,000000,,496.00722794660425,000001,000000,,0.57359413202934,000011,000000,
2019,195,CE195_GP_2019_WW_Bio,WW,000001,000000,,2256.0,000001,000000,,1258.0,000001,000000,,60.418499999999995,000011,000000,,1,000001,000000,,,9.9261,000011,000000,,8.9333,000011,000000,,75.1419,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",26.1348,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1145.619086,000001,000000,,1288.82147175,000001,000000,,925.1968503937007,000001,000000,,515.9120734908137,000001,000000,,469.8241002296587,000001,000000,,528.5521127583661,000001,000000,,0.5576241134751774,000011,000000,
2019,196,CE196_GP_2019_WW_Bio,WW,000001,000000,,2634.0,000001,000000,,1514.0,000001,000000,,60.55949999999999,000011,000000,,1,000001,000000,,,9.9357,000011,000000,,8.854,000011,000000,,75.5215,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",26.2385,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1379.95044,000001,000000,,1552.4442450000001,000001,000000,,1080.2165354330707,000001,000000,,620.8989501312336,000001,000000,,565.9245570866142,000001,000000,,636.665126722441,000001,000000,,0.5747911921032651,000011,000000,
2019,197,CE197_GP_2019_WW_Bio,WW,000001,000000,,1855.0,000001,000000,,1099.0,000001,000000,,59.290499999999994,000011,000000,,1,000001,000000,,,9.0397,000011,000000,,7.7936,000011,000000,,78.1585,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",22.2756,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1013.348336,000001,000000,,1140.016878,000001,000000,,760.744750656168,000001,000000,,450.7053805774278,000001,000000,,415.5792060367454,000001,000000,,467.5266067913385,000001,000000,,0.5924528301886792,000011,000000,
2019,198,CE198_GP_2019_WW_Bio,WW,000001,000000,,2451.0,000001,000000,,1377.0,000001,000000,,59.43149999999999,000011,000000,,1,000001,000000,,,9.0407,000011,000000,,9.0542,000011,000000,,74.7442,000011,000000,,22.6597,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1252.323666,000001,000000,,1408.86412425,000001,000000,,1005.1673228346456,000001,000000,,564.7145669291339,000001,000000,,513.5841806102362,000001,000000,,577.7822031865157,000001,000000,,0.561811505507956,000011,000000,
2019,199,CE199_GP_2019_WW_Bio,WW,000001,000000,,2495.0,000001,000000,,1389.0,000001,000000,,59.78399999999999,000011,000000,,1,000001,000000,,,8.7133,000011,000000,,9.0191,000011,000000,,76.4219,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",21.2502,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1263.724701,000001,000000,,1421.690288625,000001,000000,,1023.2119422572177,000001,000000,,569.6358267716536,000001,000000,,518.2598019192914,000001,000000,,583.0422771592027,000001,000000,,0.5567134268537075,000011,000000,
2019,200,CE200_GP_2019_WW_Bio,WW,000001,000000,,2222.0,000001,000000,,1158.0,000001,000000,,58.233,000011,000000,,1,000001,000000,,,7.0016,000011,000000,,8.7486,000011,000000,,75.2032,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",18.2947,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1056.691212,000001,000000,,1188.7776135,000001,000000,,911.253280839895,000001,000000,,474.9015748031496,000001,000000,,433.3543356299212,000001,000000,,487.5236275836614,000001,000000,,0.5211521152115212,000011,000000,
2019,201,CE201_GP_2019_WW_Bio,WW,000001,000000,,2612.0,000001,000000,,1408.0,000001,000000,,57.457499999999996,000011,000000,,1,000001,000000,,,8.2203,000011,000000,,8.6863,000011,000000,,76.2215,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",20.1703,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1285.696896,000001,000000,,1446.4090079999999,000001,000000,,1071.1942257217847,000001,000000,,577.4278215223097,000001,000000,,527.2707086614173,000001,000000,,593.1795472440944,000001,000000,,0.5390505359877489,000011,000000,
2019,202,CE202_GP_2019_WW_Bio,WW,000001,000000,,2929.0,000001,000000,,1533.0,000001,000000,,59.99549999999999,000011,000000,,1,000001,000000,,,10.3386,000011,000000,,9.3228,000011,000000,,74.1984,000011,000000,,27.1147,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1390.081476,000001,000000,,1563.8416605,000001,000000,,1201.1975065616798,000001,000000,,628.6909448818898,000001,000000,,570.079345472441,000001,000000,,641.339263656496,000001,000000,,0.5233868214407648,000011,000000,
2019,203,CE203_GP_2019_WW_Bio,WW,000001,000000,,2765.0,000001,000000,,1434.0,000001,000000,,57.38699999999999,000011,000000,,1,000001,000000,,,8.6222,000011,000000,,8.6767,000011,000000,,75.0201,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",21.0262,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1309.576122,000001,000000,,1473.27313725,000001,000000,,1133.9402887139106,000001,000000,,588.0905511811023,000001,000000,,537.0636983267716,000001,000000,,604.196660617618,000001,000000,,0.518625678119349,000011,000000,
2019,204,CE204_GP_2019_WW_Bio,WW,000001,000000,,2772.0,000001,000000,,1421.0,000001,000000,,56.96399999999999,000011,000000,,1,000001,000000,,,8.5561,000011,000000,,8.8109,000011,000000,,74.7079,000011,000000,,21.2559,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1295.797111,000001,000000,,1457.771749875,000001,000000,,1136.8110236220473,000001,000000,,582.759186351706,000001,000000,,531.4128572014436,000001,000000,,597.839464351624,000001,000000,,0.5126262626262627,000011,000000,
2019,205,CE205_GP_2019_WW_Bio,WW,000001,000000,,3142.0,000001,000000,,1705.0,000001,000000,,59.07899999999999,000011,000000,,1,000001,000000,,,8.1904,000011,000000,,9.0379,000011,000000,,76.058,000011,000010,"(Point) Value outside of bounds [52.0, 75.0]",20.323,000011,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,,000001,000000,,1550.903805,000001,000000,,1744.766780625,000001,000000,,1288.5498687664042,000001,000000,,699.2290026246719,000001,000000,,636.0333845964566,000001,000000,,715.5375576710137,000001,000000,,0.5426479949077021,000011,000000,
